case_number|job_title|employer_name|secondary_entity_business_name|employer_phone|employer_poc_first_name|employer_poc_last_name|employer_poc_email|employer_poc_phone|employer_poc_phone_ext|worksite_address1|worksite_address2|worksite_city|worksite_county|lawfirm_name_business_name|employer_address1|employer_address2|employer_city|employer_state|employer_postal_code|begin_date|end_date|total_worker_positions|new_employment|continued_employment|change_previous_employment|new_concurrent_employment|change_employer|amended_petition|employer_name|soc_code|h_1b_dependent
I-200-24213-233855|.Net Developer|HighCloud Solutions Inc|STATE OF MINNESOTA|16124793333|Raghu|Chejarla|raghu@highcloudsolutions.com|16124793333||395 John Ireland Blvd||St. Paul|RAMSEY|International Legal & Business Services Group LLP|445 MINNESOTA ST|SUITE 1552|SAINT PAUL|MN|55101|2024-08-12|2027-08-11|1|0|0|0|0|1|0|HighCloud Solutions Inc|15-1252.00|No
I-200-24213-234038|.Net Developer|HighCloud Solutions Inc|STATE OF MINNESOTA|16124793333|Raghu|Chejarla|raghu@highcloudsolutions.com|16124793333||395 John Ireland Blvd||St. Paul|RAMSEY|International Legal & Business Services Group LLP|445 MINNESOTA ST|SUITE 1552|SAINT PAUL|MN|55101|2024-08-12|2027-08-11|1|0|0|0|0|1|0|HighCloud Solutions Inc|15-1252.00|No
I-200-24214-236940|.Net Developer|HighCloud Solutions Inc|STATE OF MINNESOTA|16124793333|Raghu Rama Raju|Chejarla|raghu@highcloudsolutions.com|16124793333||395 John Ireland Blvd||St. Paul|RAMSEY|International Legal & Business Services Group LLP|445 MINNESOTA ST|SUITE 1552|SAINT PAUL|MN|55101|2024-08-12|2027-08-11|1|0|0|0|0|1|0|HighCloud Solutions Inc|15-1252.00|No
I-200-24036-694980|Associate Professor of Economics|Minnesota State Colleges and Universities||15074572766|Lori|Mikl|lmikl@winona.edu|15074572766||175 Mark Street||Winona|WINONA|Perman Law Firm PLLC|175 West Mark Street||Winona|MN|55987|2024-08-06|2027-08-05|1|0|1|0|0|0|0|Minnesota State Colleges and Universities|25-1063.00|No
I-200-24202-210697|Software Developer|G-SOL LLC|Minnesota Department of Human Services|16514026127|Sathyamohan|Gavvagi|info@gsolusa.com|16514026127||540 Cedar St||St. Paul|RAMSEY|Rajan Law LLC|5858 Blackshire Path|Suite B|Inver Grove Heights|MN|55076|2024-07-26|2027-07-25|1|0|0|0|0|1|0|G-SOL LLC|15-1252.00|No
I-200-24204-213760|ESB/Java Developer|Northstar Group Inc|Minnesota Department of Human Services|18663228333|Amit|Subhash|amit@nstargroupinc.com|18663228333||540 Cedar St||St.Paul|RAMSEY||7520 Standish Place|Suite 260|Rockville|MD|20855|2024-07-22|2027-07-21|1|1|0|0|0|0|0|Northstar Group Inc|15-1252.00|Yes
I-200-24087-834334|Assistant Professor of Elementary & Literacy Education|Minnesota State Colleges and Universities||15073892017|Jill|Frederickson-Kratzke|jill.frederickson-kratzke@mnsu.edu|15073892017||336 Wigley Administration Center||Mankato|BLUE EARTH|Perman Law Firm PLLC|336 Wigley Administration Center||Mankato|MN|56001|2024-08-16|2027-06-20|1|1|0|0|0|0|0|Minnesota State Colleges and Universities|25-1081.00|No
I-200-23355-586234|Assistant Professor of Elementary & Literacy Education|Minnesota State Colleges and Universities||15073892017|Jill|Frederickson-Kratzke|jill.frederickson-kratzke@mnsu.edu|15073892017||336 Wigley Administration Center||Mankato|BLUE EARTH|Perman Law Firm PLLC|336 Wigley Administration Center||Mankato|MN|56001|2024-06-21|2027-06-20|1|1|0|0|0|0|0|Minnesota State Colleges and Universities|25-1081.00|No
I-200-24138-010751|Academic Advisor|Minnesota State Colleges and Universities||15073892017|Jill|Frederickson-Kratzke|jill.frederickson-kratzke@mnsu.edu|15073892017||336 Wigley Administration Center||Mankato|BLUE EARTH|Perman Law Firm PLLC|336 Wigley Administration Center||Mankato|MN|56001|2024-06-10|2027-06-09|1|1|0|0|0|0|0|Minnesota State Colleges and Universities|21-1012.00|No
I-200-24120-935892|Senior .NET Developer|GDN Infotech Inc|The State of Minnesota|13172193236|Bharat|Gali|gali@gdninfo.net|13172193236||1430 Maryland Ave E||St. Paul|RAMSEY|Corporate Immigration Partners PC|2346 S. Lynhurst Dr.|Suite F201C|Indianapolis|IN|46241|2024-05-06|2027-05-05|1|0|0|0|0|1|0|GDN Infotech Inc|15-1252.00|Yes
I-200-24017-646775|Assistant Professor of Mechanical Engineering|Minnesota State Colleges and Universities||15073892017|Jill|Frederickson-Kratzke|jill.frederickson-kratzke@mnsu.edu|15073892017||336 Wigley Administration Center||Mankato|BLUE EARTH|Perman Law Firm PLLC|336 Wigley Administration Center||Mankato|MN|56001|2024-05-01|2027-04-30|1|0|1|0|0|0|0|Minnesota State Colleges and Universities|25-1032.00|No
I-200-23340-548730|Assistant Professor of Mechanical Engineering|Minnesota State Colleges and Universities||15073892017|Jill|Frederickson-Kratzke|jill.frederickson-kratzke@mnsu.edu|15073892017||336 Wigley Administration Center||Mankato|BLUE EARTH|Perman Law Firm PLLC|336 Wigley Administration Center||Mankato|MN|56001|2024-05-01|2027-04-30|1|0|1|0|0|0|0|Minnesota State Colleges and Universities|25-1032.00|No
I-200-24047-727563|Associate Professor of Mechanical Engineering|Minnesota State Colleges and Universities||15073892017|Jill|Frederickson-Kratzke|jill.frederickson-kratzke@mnsu.edu|15073892017||336 Wigley Administration Building||Mankato|BLUE EARTH|Perman Law Firm PLLC|336 Wigley Administration Center||Mankato|MN|56001|2024-05-01|2027-04-30|1|0|1|0|0|0|0|Minnesota State Colleges and Universities|25-1032.00|No
I-200-23297-453836|Assistant Professor of Mechanical Engineering|Minnesota State Colleges and Universities||15073892017|Jill|Frederickson-Kratzke|jill.frederickson-kratzke@mnsu.edu|15073892017||336 Wigley Administration Center||Mankato|BLUE EARTH|Perman Law Firm PLLC|336 Wigley Administration Center||Mankato|MN|56001|2024-04-24|2027-04-23|1|0|1|0|0|0|0|Minnesota State Colleges and Universities|25-1032.00|No
I-200-23299-458602|Software QA Analyst|TECHPILLARS INC|State of Minnesota (Working remotely from home office)|16788055677|Seong-Eun|Cho|seong-eun.cho@techpillars.com|16788055677||14500 34th Ave N||Minneapolis|HENNEPIN||6 Concourse Parkway|Suite 2950|Atlanta|GA|30328|2024-04-11|2027-04-10|1|0|1|0|0|0|0|TECHPILLARS INC|15-1253.00|Yes
I-200-25136-987101|Database Administrator|Minnesota State Colleges and Universities||16518461348|Sonya|Zuker|sonya.zuker@saintpaul.edu|16518461324||Saint  Paul College, 235 Marshall Avenue||Saint Paull|RAMSEY|Perman Law Firm PLLC|235 Marshall Avenue||Saint Paul|MN|55102|2025-11-09|2027-03-23|1|0|1|0|0|0|0|Minnesota State Colleges and Universities|15-1242|No
I-200-24078-808542|IT Project Manager|AVERON SOLUTIONS INC|State of MN - Minnesota IT Services at the Department of Human Services (Work From Home)|18482051357|NAGA DEEPTHI|NANDIGUM|HR@AVERONSOLUTIONS.COM|18482051357||1681 Brueberry Ln||Arden Hills|RAMSEY||2025 Lincoln Hwy|Street - 100 C|EDISON|NJ|08817|2024-03-26|2027-03-18|1|0|0|0|0|0|1|AVERON SOLUTIONS INC|15-1299.09|Yes
I-200-24078-808589|IT Project Manager|AVERON SOLUTIONS INC|State of MN - Minnesota IT Services at the Department of Human Services (Work From Home)|18482051357|NAGA DEEPTHI|NANDIGUM|HR@AVERONSOLUTIONS.COM|18482051357||1681 Brueberry Ln||Arden Hills|RAMSEY||2025 Lincoln Hwy|SUITE 100 C|EDISON|NJ|08817|2024-03-26|2027-03-18|1|0|0|0|0|0|1|AVERON SOLUTIONS INC|15-1299.09|Yes
I-200-24064-766873|IT Project Manager|AVERON SOLUTIONS INC|State of MN - Minnesota IT Services at the Department of Human Services (Work From Home)|18482051357|NAGA DEEPTHI|NANDIGUM|HR@AVERONSOLUTIONS.COM|18482051357||1681 Brueberry Ln||Arden Hills|RAMSEY||1 ETHEL ROAD|SUITE 102-D1|EDISON|NJ|08817|2024-03-25|2027-03-18|1|0|0|0|0|0|1|AVERON SOLUTIONS INC|15-1299.09|Yes
I-200-24267-358302|Project Manager|AVERON SOLUTIONS INC|State of MN - Minnesota Department of Human Services (WORK FROM HOME)|18482051357|NAGA DEEPTHI|NANDIGUM|HR@AVERONSOLUTIONS.COM|18482051357||1681 Brueberry Ln||Arden Hills|RAMSEY||2025 Lincoln Hwy|SUITE 100-C|EDISON|NJ|08817|2024-10-02|2027-03-18|1|0|0|0|0|0|1|AVERON SOLUTIONS INC|15-1299.09|Yes
I-200-23285-427465|Senior Curam Developer|D2Sol Inc|Department of Human Services (DHS)- State of Minnesota|19193385553|Rajashri|Kale|rashi@d2sol.com|15182569699||540 Cedar ST||St. Paul|RAMSEY|Law Office of Aparna Dave|5920 S Miami Blvd|Suite 101|Morrisville|NC|27560|2024-03-01|2027-02-28|1|0|1|0|0|0|0|D2Sol Inc|15-1252.00|Yes
I-200-25321-414665|Instructor, Anatomy & Physiology|Minnesota State Colleges and Universities||17635764054|Jay|Nelson|jay.nelson@anokaramsey.edu|17635764054||Cambridge Campus, 300 Spirit River Drive South||Cambridge||Perman Law Firm PLLC|11200 Mississippi Blvd NW||Coon Rapids|MN|55433|2026-02-18|2027-02-17|1|0|1|0|0|0|0|Minnesota State Colleges and Universities|25-1042.00|No
I-200-24040-705946|Dot Net Developer|Caliber IT Solutions Inc|State of Minnesota / Minnesota Department of Transportation|19802923383|Devyani|Bambulkar|legal@calibrit.com|19802923383||395 John Ireland Blvd||Saint Paul|RAMSEY|Kodem Law Firm PLLC|454 S Anderson Road STE 310|PO Box 544|Rock Hill|SC|29730|2024-02-14|2027-02-13|1|0|0|0|0|1|0|Caliber IT Solutions Inc|15-1252.00|Yes
I-200-23248-319636|Senior Technical Consultant|Diona (US) Inc|Minnesota Department of Human Services|15126926817|Maria|Glezos|maria.glezos@diona.com|13017747350||540 Cedar St||St. Paul|RAMSEY|Brown Immigration Law PC L.L.O.|925 S. Capital of Texas Highway|Suite B-110|Austin|TX|78746|2024-02-07|2027-02-06|1|0|1|0|0|0|0|Diona (US) Inc|15-1252.00|No
I-200-23248-319636|Senior Technical Consultant|Diona (US) Inc|Minnesota Department of Human Services|15126926817|Maria|Glezos|maria.glezos@diona.com|13017747350||540 Cedar St||St. Paul|RAMSEY|Brown Immigration Law PC L.L.O.|925 S. Capital of Texas Highway|Suite B-110|Austin|TX|78746|2024-02-07|2027-02-06|1|0|1|0|0|0|0|Diona (US) Inc|15-1252.00|No
I-200-23276-408303|Asst Prof, Electrical and Computer Engineering & Technology|Minnesota State Colleges and Universities||15073892017|Jill|Frederickson-Kratzke|jill.frederickson-kratzke@mnsu.edu|15073892017||336 Wigley Administration Center||Mankato|BLUE EARTH|Perman Law Firm PLLC|336 Wigley Administration Center||Mankato|MN|56001|2024-01-25|2027-01-24|1|1|0|0|0|0|0|Minnesota State Colleges and Universities|25-1032.00|No
I-200-23338-540838|Computer Science Instructor|Minnesota State Colleges and Universities - Normandale Community College||19523588671|Danielle|Busby|danielle.busby@normandale.edu|19523588580||9700 France Ave S||Bloomington|HENNEPIN|Vogel Law Firm|30 7th St East|Ste 350|St. Paul|MN|55101|2024-01-08|2027-01-07|1|1|0|0|0|0|0|Minnesota State Colleges and Universities - Normandale Community College|25-1021.00|No
I-200-23257-348298|Assistant Professor of  Integrated Engineering|Minnesota State Colleges and Universities||15073892017|Jill|Frederickson-Kratzke|jill.frederickson-kratzke@mnsu.edu|15073892017||336 Wigley Administration Center||Mankato|BLUE EARTH|Perman Law Firm PLLC|336 Wigley Administration Center||Mankato|MN|56001|2024-01-04|2027-01-03|1|1|0|0|0|0|0|Minnesota State Colleges and Universities|25-1032.00|No
I-200-23268-379002|Assistant Professor of  Integrated Engineering|Minnesota State Colleges and Universities||15073892017|Jill|Frederickson-Kratzke|jill.frederickson-kratzke@mnsu.edu|15073892017||9700 France Avenue South||Bloomington|HENNEPIN|Perman Law Firm PLLC|336 Wigley Administration Center||Mankato|MN|56001|2024-01-04|2027-01-03|1|1|0|0|0|0|0|Minnesota State Colleges and Universities|25-1032.00|No
I-200-23294-448519|Sr. Business Systems Analyst|Tek Leaders Inc|State of Minnesota- Department of Natural Resources|19169170040|Seema|Singh|hr@tekleaders.com|19169170040||6478 Tamarack Ln.||Corcoran|HENNEPIN|Burgos & Garritson Law|5151 Headquarters Drive|Suite 105|Plano|TX|75024|2023-12-31|2026-12-30|1|0|1|0|0|0|0|Tek Leaders Inc|15-1251.00|Yes
I-200-23314-493653|Software Developer - BizTalk|Oasys Technologies Inc|The State of Florida Department of Highway Safety and Motor Vehicle (REMOTE WORK LOCATION)|16512340099|Princeton|Kokku|hr@oasystechnologies.com|16512340099||14395 Banyan Ln||Rosemount|DAKOTA|International Legal & Business Services Group LLP|2121 Cliff Dr|Suite 227|Eagan|MN|55122|2023-12-01|2026-11-30|1|0|0|0|0|0|1|Oasys Technologies Inc|15-1252.00|Yes
I-200-25132-966707|Database Administrator/ App Developer|Minnesota State Colleges and Universities||16518461348|Sonya|Zuker|sonya.zuker@saintpaul.edu|16518461324||235 Marshall Avenue||Saint Paul|RAMSEY|Perman Law Firm PLLC|235 Marshall Avenue||Saint Paul|MN|55102|2025-11-09|2026-11-08|1|0|1|0|0|0|0|Minnesota State Colleges and Universities|15-1242|No
I-200-23236-292326|Business Analyst|Genius Minds LLC|Minnesota Department of Corrections|17029004698|Amber|Primm|amber@genminds.com|17029004698||1450 Energy Park Drive|Suite 200|Saint Paul|RAMSEY|Rajan Law LLC|1201 Pacific Avenue|Suite 600|Tacoma|WA|98402|2023-09-15|2026-09-14|1|0|0|0|0|0|1|Genius Minds LLC|13-1111.00|Yes
I-200-23242-306243|Assistant Professor of Communications|Minnesota State Colleges and Universities||15075376208|Laura|ORourke|laura.orourke@smsu.edu|15075377500||1501 State Street||Marshall|LYON|Perman Law Firm PLLC|1501 State Street||Marshall|MN|56258|2023-08-29|2026-08-28|1|1|0|0|0|0|0|Minnesota State Colleges and Universities|25-1122.00|No
I-200-23080-867280|Assistant Professor of Business Administration|Minnesota State Colleges and Universities||12187552502|Megan|Zothman|Megan.Zothman@BemidjiState.edu|12187552502||1500 Birchmont Drive NE||Bemidji|BELTRAMI|Perman Law Firm PLLC|1500 Birchmont Drive||Bemidji|MN|56601|2023-08-17|2026-08-16|1|0|1|0|0|0|0|Minnesota State Colleges and Universities|25-1011.00|No
I-200-23051-787639|Assistant Professor of Computer Science|Minnesota State Colleges and Universities||15074572766|Lori|Mikl|lmikl@winona.edu|15074572766||175 West Mark Street||Winona|WINONA|Perman Law Firm PLLC|175 West Mark Street||Winona|MN|55987|2023-08-17|2026-08-16|1|0|1|0|0|0|0|Minnesota State Colleges and Universities|25-1021.00|No
I-200-23051-787284|Assistant Professor of Computer Science|Minnesota State Colleges and Universities||15074572766|Lori|Mikl|lmikl@winona.edu|15074572766||175 West Mark Street||Winona|WINONA|Perman Law Firm PLLC|175 West Mark Street||Winona|MN|55987|2023-08-17|2026-08-16|1|0|1|0|0|0|0|Minnesota State Colleges and Universities|25-1021.00|No
I-200-25097-839590|Assistant Professor of Accounting|Minnesota State Colleges and Universities||15074572766|Lori|Mikl|lmikl@winona.edu|15074572766||175 West Mark Street||Winona|WINONA|Perman Law Firm PLLC|175 West Mark Street||Winona|MN|55987|2025-08-16|2026-08-15|1|0|0|1|0|0|0|Minnesota State Colleges and Universities|25-1011|No
I-200-23116-968703|Instructor of Mathematics & Statistics|Minnesota State Colleges and Universities||15073892017|Jill|Frederickson-Kratzke|jill.frederickson-kratzke@mnsu.edu|15073892017||336 Wigley Administration Center||Mankato|BLUE EARTH|Perman Law Firm PLLC|336 Wigley Administration Center||Mankato|MN|56001|2023-08-15|2026-08-14|1|1|0|0|0|0|0|Minnesota State Colleges and Universities|25-1022.00|No
I-200-23132-019183|Assistant Professor of Computer Information Science|Minnesota State Colleges and Universities||15073892017|Jill|Frederickson-Kratzke|jill.frederickson-kratzke@mnsu.edu|15073892017||336 Wigley Administration Center||Mankato|BLUE EARTH|Perman Law Firm PLLC|336 Wigley Administration Center||Mankato|MN|56001|2023-08-14|2026-08-13|1|1|0|0|0|0|0|Minnesota State Colleges and Universities|25-1021.00|No
I-200-23129-007714|Assistant Professor of Sociology|Minnesota State Colleges and Universities||15073892017|Jill|Frederickson-Kratzke|jill.frederickson-kratzke@mnsu.edu|15073892017||336 Wigley Administration Building||Mankato|BLUE EARTH|Perman Law Firm PLLC|336 Wigley Administration Center||Mankato|MN|56001|2023-08-14|2026-08-13|1|1|0|0|0|0|0|Minnesota State Colleges and Universities|25-1067.00|No
I-200-23143-047879|Assistant Professor of Culinology|Minnesota State Colleges and Universities||15075376208|Laura|Jones|laura.jones.2@smsu.edu|15075376208||1501 State Street||Marshall|LYON|Perman Law Firm PLLC|1501 State Street||Marshall|MN|56258|2023-08-14|2026-08-13|1|1|0|0|0|0|0|Minnesota State Colleges and Universities|25-1199.00|No
I-200-23100-918690|Asst Professor, Recreation, Tourism & Therapeutic Recreation|Minnesota State Colleges and Universities||15074572766|Lori|Mikl|lmikl@winona.edu|15074572766||175 West Mark Street||Winona|WINONA|Perman Law Firm PLLC|175 West Mark Street||Winona|MN|55987|2023-08-14|2026-08-13|1|0|1|0|0|0|0|Minnesota State Colleges and Universities|25-1193.00|No
I-200-23201-204737|Assistant Professor of Mechanical Engineering|Minnesota State Colleges and Universities||15073892017|Jill|Frederickson-Kratzke|jill.frederickson-kratzke@mnsu.edu|15073892017||336 Wigley Administration Center||Mankato|BLUE EARTH|Perman Law Firm PLLC|336 Wigley Administration Center||Mankato|MN|56001|2023-08-11|2026-08-10|1|1|0|0|0|0|0|Minnesota State Colleges and Universities|25-1032.00|No
I-200-23038-757105|Assistant Professor of Accounting & Business Law|Minnesota State Colleges and Universities||15073892017|Jill|Frederickson-Kratzke|jill.frederickson-kratzke@mnsu.edu|15073892017||336 Wigley Administration Center||Mankato|BLUE EARTH|Perman Law Firm PLLC|336 Wigley Administration Center||Mankato|MN|56001|2023-08-09|2026-08-08|1|1|0|0|0|0|0|Minnesota State Colleges and Universities|25-1011.00|No
I-200-23037-753256|Assistant Professor of Accounting|Minnesota State Colleges and Universities||15074572766|Lori|Mikl|lmikl@winona.edu|15074572766||175 West Mark Street||Winona|WINONA|Perman Law Firm PLLC|175 West Mark Street||Winona|MN|55987|2023-08-07|2026-08-06|1|1|0|0|0|0|0|Minnesota State Colleges and Universities|25-1011.00|No
I-200-23046-777394|Assistant Professor of Accounting & Business Law|Minnesota State Colleges and Universities||15073892017|Jill|Frederickson-Kratzke|jill.frederickson-kratzke@mnsu.edu|15073892017||336 Wigley Administration Center||Mankato|BLUE EARTH|Perman Law Firm PLLC|336 Wigley Administration Center||Mankato|MN|56001|2023-08-05|2026-08-04|1|1|0|0|0|0|0|Minnesota State Colleges and Universities|25-1011.00|No
I-200-23039-759767|Assistant Professor of Accounting & Business Law|Minnesota State Colleges and Universities||15073892017|Jill|Frederickson-Kratzke|jill.frederickson-kratzke@mnsu.edu|15073892017||336 Wigley Administration Center||Mankato|BLUE EARTH|Perman Law Firm PLLC|336 Wigley Administration Center||Mankato|MN|56001|2023-08-05|2026-08-04|1|1|0|0|0|0|0|Minnesota State Colleges and Universities|13-1011.00|No
I-200-23151-067297|Assistant Professor of Theatre & Dance|Minnesota State Colleges and Universities||15073892017|Jill|Frederickson-Kratzke|jill.frederickson-kratzke@mnsu.edu|15073892017||336 Wigley Administration Center||Mankato|BLUE EARTH|Perman Law Firm PLLC|336 Wigley Administration Center||Mankato|MN|56001|2023-08-11|2026-08-01|1|1|0|0|0|0|0|Minnesota State Colleges and Universities|25-1199.00|No
(118 rows)
